review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours,year
QCzYcIv_RuZzGXrH6rlRIA,iQUrI5fE2JM3TdaO2WqoNQ,s5LHJu6ALBj0ujBZODHK5A,4.0,2,1,2,"I come here consistently to treat myself with a misugaru latte. I find myself craving it quite often and the multigrain flavor is nutty (while still being sweet) with a strong black sesame flavor. I would highly recommend trying it! They claim it has health benefits but even if it wasn't true I would still get it because it's so good.

The thickness of the latte has not been consistent (it was very watery once) and the wifi is spotty sometimes, but otherwise, it's a nice, quaint, Asian-themed cafe with plenty of food and drink options.",2016-12-17 07:49:08,Caffe Bene,3737 Chestnut St,Philadelphia,PA,19104,39.955369,-75.1980204,4.0,25,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'OutdoorSeating': 'False'}","Coffee & Tea, Food","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",2016
tnqgiTl1vddq8DCPNkyQvg,Q0W4b5cWFahSCP_hA-d2YQ,Kjt2eEFNoe9Zz8dwkbYc9w,5.0,1,0,0,"We stop by here for ice cream after we went took our kids to the aquarium! So glad they have a location in NOLA no need to go far to Houston anymore ! We brought the butter toffee with sea salt and hot chocolate so Yumm !! Our kids both enjoyed ! We also brought 8 small container of ice cream to go ! 3Durian, matcha,Thai tea, black sesame,strawberry and pineapple. Cute little dessert place plus the staff was very friendly! We totally come back when come to NOLA!",2020-01-01 22:10:15,Aqua S,"1000 Girod St, Unit 104B",New Orleans,LA,70113,29.948099,-90.075219,4.5,66,1,"{'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Ice Cream & Frozen Yogurt, Food","{'Monday': '0:0-0:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2020
SWHMejk6nj7ZwEkvo2ZSRA,Wk_xohYcysEWnkhOp3sBSA,uumuIX8VTKcgqN0EJI4geA,5.0,3,0,1,"They had a table set up at yelp's 10th anniversary. I tried the black sesame with (i assume) condensed milk icing. I love asian flavors and the mini cupcake was amazing. super moist and the cake itself wasn't sweet but the icing had the right amount of sweetness to the whole ""two bite"" size cupcake. 

Tried the chocolate one too, although i'm not a big chocolate eater, i thought it was good too, just not on the same level as the black sesame. Will definitely pick up some when i'm in the area or when/if they set up at other places.",2014-07-12 04:22:28,Twelve Baskets,,Philadelphia,PA,19019,39.952335,-75.163789,5.0,23,0,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False'}","Cupcakes, Bakeries, Desserts, Food","{'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0'}",2014
r_Pz0mgw057AjdU43xOrWA,yRKN7VJahBP3hJ6bCPn-aA,YuTrJL0BStMGlvJR2QZebg,5.0,3,0,1,"The place is clean with a simple design. Workers are friendly and welcoming, offering us multiple samples of different ice cream flavors. The matcha was lightly sweetened and had perfect flavoring. I ended up going with the Vietnamese coffee in a donut which they warmed up!!!! My husband got the bubble waffle with salted caramel which came with his topping of choice, whipped cream and a pocky stock. The waffle wasn't too sweet and slightly crunchy which complimented the ice cream well. I wish it had a little bit more of a buttery taste like the ones from Hong Kong but seriously I'm not going to hold that against this place. I do hope that in the future that they will have more flavors with the waffles, maybe pandan, charcoal or even black sesame. It would also be nice to have other toppings like red bean or li hing mui powder. 

They also offer cookies and macaroons which we did not try but maybe next time :)",2018-05-25 23:34:17,Sweet Handkraft,3363 Severn Ave,Metairie,LA,70002,30.0106743,-90.1583863,4.5,273,1,"{'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'DriveThru': 'None', 'RestaurantsTakeOut': 'None', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Desserts, Specialty Food, Food, Macarons, Ice Cream & Frozen Yogurt","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-19:0'}",2018
m2oyECCcJC9NDkdufXdPOA,4bdffuUiz7XRYcqbDO11fQ,YVy2DgGfNmG5hWYbA7k8jg,5.0,5,2,2,"I am usually unimpressed by wraps, but Sweet Art's Botanical wrap is the best I've ever had and a guaranteed mood booster. It's a hefty portion, packed with tofu (baked, I believe), veggies, and a peanut-curry sauce with black sesame seeds. Came with a little kiwi fruit on the side too. For dessert I treated myself to the vegan brownie. I'm not a vegan, and my prior experiences with vegan baked goods have been unpleasant. But this was one of the most decadent and delicious brownies I've ever had. I don't know how they do it! Free wifi and perfect atmosphere are two more pluses. I just wish they were open on Sundays.",2009-09-19 07:47:53,SweetArt,2203 S 39th St,Saint Louis,MO,63110,38.6116671,-90.24604,4.5,477,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsDelivery': 'None', 'OutdoorSeating': 'None', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Vegan, Arts & Entertainment, Shopping, Restaurants, Vegetarian, Art Galleries, Food, Cafes, Bakeries, Desserts","{'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '8:30-15:0', 'Saturday': '8:30-15:0'}",2009
L-PGNksUOUCUtIL8daYdgg,qhliFDdRH6tbKbIXVM_wzw,YuTrJL0BStMGlvJR2QZebg,3.0,1,0,0,"I have a confession: I don't understand the mochi doughnut craze. And I tried the ones at Sweet Handkraft which are supposed to be amazing!!! Don't get me wrong, they're good and taste less artificial than other doughnuts, but it's still a doughnut. And even though I tried, I just can't get super excited about them. 

That said, Sweet Handkraft does have relatively good doughnuts. We got a dozen and tried all the different flavors. They're doughnuts are easy to rip apart and almost designed for sharing, score! The Black Sesame one is solid. My favorite was the Lychee Rose flavor though. Such great rose flavoring!! A little on the sweet side, but perfect as an afternoon dessert. Cookies & Cream is good and if you like a strong coffee flavor, they've got you covered.

Good mochi doughnuts here, but still just doughnuts. So if I have to pick my sugar vice, I'm going back to something frozen. But should I find myself craving a doughnut, no doubt I'm coming back for Lychee Rose.",2021-04-24 19:25:42,Sweet Handkraft,3363 Severn Ave,Metairie,LA,70002,30.0106743,-90.1583863,4.5,273,1,"{'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'DriveThru': 'None', 'RestaurantsTakeOut': 'None', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Desserts, Specialty Food, Food, Macarons, Ice Cream & Frozen Yogurt","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-19:0'}",2021
DRBBdhrRN8onq2-MtzNXwQ,HqMxCZcfjc9hBRzKBiRXJw,dXYmCOVFSsKBkRq_0-tIaw,2.0,2,1,0,"I'm not sure I really understand this place as a brick and mortar spot (though I never met it as a truck either).  Walked by with a friend on our way to dinner and we decided to pop in - it's a fun looking space and the door said 'puddin' was inside there.  After trying two of the puddings, black sesame and salted caramel we decided to buy a salted caramel and a...carrot cake maybe? (Not slamming the flavor, just don't remember since it was for delivering to an at home friend).  We were also talked into trying a couple macarons - we chose earl grey chocolate and taro.

The good: it's a cute space, it's creative, the help was nice, you can taste some of the puddings, it's not like anything else in Chinatown.

The not good:  If you're a pudding bakery, in addition to creative choices (pumpkin spice banana) it might be good to sell some classics and do them really well.  Chocolate?  Vanilla? The salted caramel was nice, but not make-that-trip-again nice.  The black sesame that we tried had an uncomfortable firm mousse-like texture and tasted like weak peanut butter, but not sesame.  Again, if you only sell four puddings, and it's part of your identity, you need to nail it.  The macarons were an example of this as well.  As some other reviewers have said, they were kind of soggy and kind of bland.  The earl grey chocolate did taste like those flavors but the cookie was really too chewy.  The taro had a better crunch to chew ratio but tasted like sugar flavor only.

Also, for two puddings and two macarons we were in for $14.  Some of the best restaurants in the city serve desserts at around $8-12 per person and they are amazing.    Nothing that we experienced of Audabon was flat out terrible, but it kind of felt like the desserts were something that I might be happy to eat homemade, at a friends house, but not for spending my treat money.  

I'm not sure how long they have been there, so maybe they are just working out the kinks.  I hope so, I like the idea very much it's just the execution that left me hanging.",2014-10-27 13:49:29,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2014
14CfAaCgAJT6iGXAqYhw3Q,QZWR2jyoPo088-4rkmBoaw,dXYmCOVFSsKBkRq_0-tIaw,4.0,0,0,0,"I am a huge macaron fan and their flavors attract me so much such as the Matcha Green Tea or the Black Sesame, even though they have flavors that cannot be found everywhere I would not say that they have the best macaron in Philly, but most unique. The macarons are a bit sweet for my taste and I do wish that each flavors should be stronger. The Matcha Green Tea Mousse is amazing though and all the new creations they have it is a place worth a try",2015-03-05 03:22:24,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2015
3mKsemAvgqRcgZ0jFib-eg,7vL-LrMQaCYZSlXS8OVwnA,0Hu_MBd_UoHjUV8NAWwYJw,3.0,3,0,1,"Being the only restaurant of its kind in Edmonton, there really isn't a way to compare it to others. This Chinese dessert house made its way to Edmonton after starting off in Calgary's chinatown. I have heard the prices are comparable to the original location, but it's quite expensive considering the price for 1 bowl is enough to buy ingredients for a whole pot! Of course, we wouldn't be here if everyone could make their own.

There is a ton of items listed, but not available, on their menu. My guess is they either had the food chef leave after opening or they listed it planning for future growth. That or they simply copied Calgary's version of the menu and crossed off everything they weren't offering. Either way, please stop being stingy and reprint your menus. It's been nearly half a year and your second location, so I think you can spare some change and not frustrate the hell out of your customers. It's a problem when half (LITERALLY half!) the menu is crossed off.

Anyways, we are here to talk about the food. It's not worth the price they charge but, I have got to say, the desserts are delicious and made authentically from raw ingredients. The almond drinks/desserts aren't smooth, but it proves they use real almonds versus artificial flavouring. Their tofu fa (or bean curd as they call it) was typical, but they give you the option of adding red bean or black sesame paste to it. I ordered red bean, but their black sesame paste was so amazingly delicious that I regret not being a little more adventurous. Again, their sesame paste was not smooth because it was made from grinding up real sesame seeds! If you order any of their steam egg items, be prepared to wait around 20 minutes as they make it from scratch and steam to ensure freshness. They also have rose tea, bubble tea, and taiwanese drinks available. These are drinks are borderline averagely priced to expensive. One thing to note about the drinks: If you take out, the containers are free. But if you stayed and ordered it with take out containers, they will charge you. No option of staying partly and leaving with a drink? Haha...I'm a little confused over that myself.

Their service was alright. Nothing to rave about or complain about. They did their job, but nothing exceptional.

This place would deeply hurt my wallet if I made this a regular experience, but for group hangouts, this isn't too bad. Oh, as a side note, this place can only accommodate for about 20 people at a time. With how long the food takes to get to you and limited seating, it may take a while for you to get a table/food. Hope you have good company! For those of you like me who have wonderful Chinese mothers who can do it all, I will be ordering these desserts from home. For those who don't, this is a piece of heaven away from home with a slightly higher price tag.",2011-12-10 10:28:56,The Dessert House,"109 Street NW, Unit 8412",Edmonton,AB,T6G 1E2,53.5231228,-113.5120398,4.0,5,0,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Food",,2011
zRVq8N8EiPIbT1LvEcM5Rw,uee_1ho6P5yRnmUJEXL6GQ,_z_S6QGvLinY1sfiI68ePw,4.0,0,0,0,"WE ALL SCREAM FOR ICE CREAM!!! had to try a dip ice cream... there are many flavours you could dip your ice cream in! i tried the coffee and it is pretty good! the dip coffee with some coffee grinds! it is a bit sweet and thick but still good! the other flavour is black sesame, it also is delish! will come again to try other flavour.

Only issue is parking :(",2018-08-05 18:47:07,Cacao 70 Sweet House,"10111-104 Avenue NW, Unit 118",Edmonton,AB,T5J 4X1,53.5456285,-113.494672,3.5,17,1,"{'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsReservations': 'False'}","Desserts, Chocolatiers & Shops, Restaurants, Food, Specialty Food, Breakfast & Brunch","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-22:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-19:0'}",2018
8ELwjJSXZNPTYB4g678qZw,UcnqX5c0CIMC0WZol19Fxg,dXYmCOVFSsKBkRq_0-tIaw,2.0,4,0,1,"Disclaimer: I am a lover of all things sweet and baked. I have been baking from scratch since I was in elementary school, from cookies to cream puffs to meringues and sponge cakes, and recently finished my baking quest for ""perfect macarons,"" complete with feet! I've probably read almost all of the authoritative articles on macarons that the internet has to offer. That being said...

I know most people love this place. But, I am not a fan. I've tried these twice on separate occasions (other people kindly shared with me) and not been very impressed. When a place is very hyped up, I have very high expectations in mind.

The macaron shells were rather brittle and fragile, and at least for the ones I tasted (Boston Cream Pie and also a Salted Caramel, I believe), they crumbled pretty instantly upon taking a small bite. I was looking forward to a shell with more bite- slightly chewy along with semi-crackly/crumbly. The buttercreams that they were filled in were not memorable to me, and I wonder if it was the same buttercream with just different flavored shells? Was it buttercream? Whipped cream? Vanilla? I remember double checking with my friend, wait, what flavor are these again? The names are creative, but I didn't find the tastes as assertive as I would have expected. (My theory is that the word 'salted caramel' is a buzz word, and sounds so cool that anything called salted caramel will be tasty!)  

Another gripe I have is with the pudding. To me, I like a pudding to taste slightly custardy and very creamy and smooth. The black sesame pudding I tried had quite a few whole sesame seeds in it, and if I had been to make it, I would have increased the ratio of ground sesame to sesame seeds to accentuate the black sesame nutty taste. Texturally, I would not describe it as a pudding, but more of a milky jello, because it was definitely on the stiffer side. 

Sorry! I wanted to like you, Audabon.",2014-09-26 13:22:37,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2014
cA3hQsOd_20-_Aj4ukEryw,ExqqZTycMLtXUS6XomhdSQ,dXYmCOVFSsKBkRq_0-tIaw,5.0,1,0,0,"Yum, yum, YUM! Each tasty bite of Audabon Bakeshop's macarons has made me a happy little lady. I attempted to buy macs the day before, but they were sold out after 2.5 hours! I think that can attest to how great Audrey's little creations really are. 

It's not the first time I've had French macarons, but I was really impressed by the unique flavor profiles that Audabon had. I was lucky enough to go early today and picked up a variety of their Lunar New Year flavors among others. I bought: lotus pear, coconut lychee, pineapple rum cake, black sesame mochi, and mung bean lemon. 

It was my first time trying macarons with Swiss meringue buttercream and wow they're amazing. Not too sweet and the fruit compote in the middle of  some of the macarons was a nice surprise that lent a great combo of flavors and textures.

You have to buy the macarons in pairs (c'mon they're only $1.50 each), but they are lovely. I did not try the puddin' but after reading the reviews, I might have to try their salted caramel one! 

The only thing I didn't like about this place is that it's so addicting. Now I have to come back regularly!",2013-02-08 19:04:21,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2013
UZyshPbZbhaJqzjH0rGq4w,S-jOQDvdLs3WVqHPQbzYYw,dXYmCOVFSsKBkRq_0-tIaw,4.0,0,0,0,"I've bought about 20 macarons from here by now. The flavors are always creative and the macarons always fresh and look carefully made. The people behind the counter are also friendly. At $1.50 a piece, this is actually a pretty good deal (for macarons). Macarons are expensive cookies for their size anyway, but from personal experience, they're not easy to make. I like the little jammy surprises in the center of each cookie. 

I also had the black sesame custard last time and it was good (if you like black sesame). But I shouldn't have eaten the whole thing in a few hours because all the sugar made me nauseous. Do share!",2014-04-11 20:20:52,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2014
ZHJzRzeXBXA47FagQC-Dag,v98WXw1EToiuPIxtE0aekQ,dXYmCOVFSsKBkRq_0-tIaw,5.0,1,0,0,A year and a half later after visiting your stand at the suburban station....BOOM...a storefront.  Congrats Audrey and team!  I knew your heavenly and delicious creations would someday be sold at a cool store.  I could not wait to visit the shop.  Sadly there was only tomorrow's batch left.  I was told to actually wait to munch on them tomorrow since they would taste better.  I couldn't remember the thee flavors i had except for the mango jasmine.  I  also indulged in the black sesame pudding.  Weirdly delicious but i prefer the salted caramel.  I can't wait to get my hands on more!,2014-04-08 20:38:10,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2014
2BNYaDW0cVQlHdSujElphA,vruExRwu7zSDMos1uvtK_Q,dXYmCOVFSsKBkRq_0-tIaw,5.0,0,0,0,"I pass by this shop quite often and never took the opportunity to walk in until today. Being the end of the day, most of her flavors were out (especially the ones I really wanted to try). However, the cashier (I assume Audrey the shop owner) was so outgoing and nice, I couldn't help but buy a few products.

I'm not a fan of sweets, but I have to say that the Black Sesame pudding was quite good! It was creamy and not quite sweet with a nice subtle black sesame taste. This place is definitely an Asian inspired bakery I would recommend!

I'm from New York, so I think I am quite fluent in the art of baked goods, so I have to say this place was quite good for the price. Never have I ever bought macarons at this price at this quality. Definitely a must try! 

Audrey, I hope this place becomes as famous as Laduree (overpriced, in my opinion).

Really recommend playing with some rose-water flavors. Makes a great new flavor profile.",2014-04-27 22:50:35,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2014
cNtFg5nbW1NPcEzu74rBsw,AF2wygvqImI9gbFijr13rw,eLt-dwl-xxXj9nklhs2eOw,4.0,12,7,7,"Yes - the texture & temperature of the froyo is inconsistent.  Yes - Yogorino is much creamier.

BUT - Sweet Ending has tons of toppings (added cereals & syrups), friendly service & new flavors.  

AND - on my last trip they had **BLACK SESAME** frozen yogurt.  I mixed that in with some green tea & topped with mochi & mango.  The cup in the picture cost $3.50.  AMAZING... the black sesame is less tart, more earthy and reminds me of Japan.

My bf mixed up a messy concoction of strawberry, vanilla, green tea yogurt with strawberries, mangoes, mochi, sprinkles & raspberries - he called it the beauty of diy yogurt.  His overflowing disaster in a cup ran $5.50.

For location, price & the joy of experimentation, we'll definitely be back.

They also added frequent buyer cards - 11th yogurt is free.",2009-09-02 13:20:54,Sweet Cafe,1800 Chestnut St,Philadelphia,PA,19103,39.951907,-75.1707347,3.0,219,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Ice Cream & Frozen Yogurt, Desserts, Food","{'Monday': '10:0-22:30', 'Tuesday': '10:0-22:30', 'Wednesday': '10:0-22:30', 'Thursday': '10:0-22:30', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:30'}",2009
80wriZoWzp6yhxZof7S80w,-aAgfEUH4UoFDRXZCfJSUA,Ascp7b98CN6pMAydXeVXaA,5.0,3,1,2,"First of all, I dig Froyo shops. I do, I cant help it. Most of them at least. This one however is exceptional. The flavors are unique and interesting. Black sesame vanilla? Darn good. I think the toppings at most shops are the same (but for the love of god, please stop offering crushed granola bars as an option...just weird). The price is lower than most other stores, and its clean and friendly. I really liked this place. Nicely done Yogurtland.",2013-05-22 18:03:39,Yogurtland,1530 S Kirkwood Rd,Saint Louis,MO,63127,38.5570091,-90.4066095,4.0,21,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}","Ice Cream & Frozen Yogurt, Food",,2013
9s9bl4B1bFygV4J7ehi-YA,ouODopBKF3AqfCkuQEnrDg,dXYmCOVFSsKBkRq_0-tIaw,5.0,0,0,0,"The best macaroons in philly with the best flavors. I love the sweet potato marshmallow which just reminds me of Thanksgiving and the coconut Thai tea which is quite possibly a combination of two of my favorite bubble tea flavors. The macaroons themselves are very well crafted with a light, crispy shell and creamy filling. They also have the capability to substitute other nuts like cashews and hazelnuts or seeds for a nut-free version, which is great!  I also love the black sesame pudding: sweet, creamy, and oh so aromatic. Of course the buttermilk panna cotta is still to die for. I am actually really really glad that I now live a good 12 blocks away because if I lived closer I would be horsing myself every single day. Unless they are closed of course.",2014-07-19 18:49:33,Audabon Bakeshop,145 N 11th St,Philadelphia,PA,19107,39.9548827769,-75.1574696681,4.0,127,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Bakeries, Food, Caterers, Event Planning & Services","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",2014
